Url;Zestimate;Price;Rent_Zestimate;Bathrooms;Bedrooms;Living_Area;Street_Address;City;Zip;Broker_Name;Has_3D_Model;Has_Video;statusText;Pool;yearly_revenue_airbnb
https://www.zillow.com/homedetails/57077-Selecta-Ave-Yucca-Valley-CA-92284/72653678_zpid/;486205.0;499000;2946.0;3;4;196.21;57077 Selecta Ave;Yucca Valley;92284;HARVEST REALTY DEVELOPMENT;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/7354-Rubidoux-Ave-Yucca-Valley-CA-92284/69004550_zpid/;880671.0;900000;2400.0;2;3;163.88;7354 Rubidoux Ave;Yucca Valley;92284;Compass;False;False;House for sale;True;30347.464750289917
https://www.zillow.com/homedetails/7399-Palomar-Ave-Yucca-Valley-CA-92284/17493337_zpid/;478372.0;489900;2350.0;2;3;142.14;7399 Palomar Ave;Yucca Valley;92284;BHG Desert Lifestyle Properties;False;False;House for sale;True;30347.464750289917
https://www.zillow.com/homedetails/7361-Avalon-Ave-Yucca-Valley-CA-92284/17494121_zpid/;417903.0;425000;2264.0;2;3;134.15;7361 Avalon Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/9255-Fortuna-Ave-Yucca-Valley-CA-92284/17494936_zpid/;759634.0;769000;4711.0;3;3;260.22;9255 Fortuna Ave;Yucca Valley;92284;KELLER WILLIAMS REALTY;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/8361-Amador-Ave-Yucca-Valley-CA-92284/69004304_zpid/;406500.0;399000;2926.0;2;4;197.23;8361 Amador Ave;Yucca Valley;92284;Redfin Corporation;True;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/59624-Sunflower-Dr-Yucca-Valley-CA-92284/137797697_zpid/;779033.0;799900;1794.0;3;3;159.7;59624 Sunflower Dr;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;New construction;False;41245.0
https://www.zillow.com/homedetails/56594-Zuni-Trl-Yucca-Valley-CA-92284/17492303_zpid/;375128.0;385000;2300.0;2;3;129.69;56594 Zuni Trl;Yucca Valley;92284;Cherie Miller & Assoc.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57355-Sierra-Way-Yucca-Valley-CA-92284/82907752_zpid/;549000.0;549000;3999.0;2;3;212.1;57355 Sierra Way;Yucca Valley;92284;A + Realty & Mortgage;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/6531-Prescott-Ave-Yucca-Valley-CA-92284/94692143_zpid/;402974.0;409000;2499.0;2;3;125.6;6531 Prescott Ave;Yucca Valley;92284;Sharon Rose Realty, Inc.;False;True;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57075-Farrelo-Ct-Yucca-Valley-CA-92284/17496846_zpid/;1092016.0;949000;2429.0;2;4;171.13;57075 Farrelo Ct;Yucca Valley;92284;Malbec Realty;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/8210-Church-St-Yucca-Valley-CA-92284/17490128_zpid/;418600.0;479000;2907.0;2;4;169.08;8210 Church St;Yucca Valley;92284;Revilo Realty, Inc.;False;False;Foreclosure;True;35297.0
https://www.zillow.com/homedetails/7422-Joshua-Ln-Yucca-Valley-CA-92284/17491723_zpid/;445500.0;445500;2199.0;2;3;168.34;7422 Joshua Ln;Yucca Valley;92284;eXp Realty of California Inc.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7575-Inca-Trl-Yucca-Valley-CA-92284/17490447_zpid/;365141.0;375000;2939.0;2;4;196.49;7575 Inca Trl;Yucca Valley;92284;BHG Desert Lifestyle Properties;True;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/7060-Scarvan-Rd-Yucca-Valley-CA-92284/243180174_zpid/;492209.0;498000;3420.0;3;4;186.36;7060 Scarvan Rd;Yucca Valley;92284;HomeSmart;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/55960-Onaga-Trl-Yucca-Valley-CA-92284/17490911_zpid/;277830.0;285000;1829.0;1;3;69.68;55960 Onaga Trl;Yucca Valley;92284;Good Deal Realty inc.;False;False;House for sale;True;26540.0
https://www.zillow.com/homedetails/58783-Santa-Barbara-Dr-Yucca-Valley-CA-92284/17494986_zpid/;674473.0;699000;3240.0;2;3;260.96;58783 Santa Barbara Dr;Yucca Valley;92284;Joshua Tree Modern;False;False;House for sale;True;30347.464750289917
https://www.zillow.com/homedetails/59156-Nelson-Ave-Yucca-Valley-CA-92284/17498915_zpid/;385000.0;385000;2669.0;2;3;160.07;59156 Nelson Ave;Yucca Valley;92284;Reliance Real Estate Services;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/6328-Palo-Alto-Ave-Yucca-Valley-CA-92284/243182508_zpid/;778371.0;798000;2999.0;2;3;168.53;6328 Palo Alto Ave;Yucca Valley;92284;Power Real Estate;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/9189-Del-Monte-Ave-Yucca-Valley-CA-92284/82900110_zpid/;1031378.0;899000;4659.0;3;5;325.53;9189 Del Monte Ave;Yucca Valley;92284;Malbec Realty;False;False;House for sale;False;58332.0
https://www.zillow.com/homedetails/7475-San-Remo-Trl-Yucca-Valley-CA-92284/17491221_zpid/;620737.0;639900;3543.0;3;3;234.86;7475 San Remo Trl;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/4918-Goleta-Ave-Yucca-Valley-CA-92284/17498102_zpid/;334949.0;340000;2298.0;2;3;124.3;4918 Goleta Ave;Yucca Valley;92284;Blockchain Realty, Inc.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/56676-Sunset-Dr-Yucca-Valley-CA-92284/2068674930_zpid/;531300.0;549000;3137.0;3;4;162.77;56676 Sunset Dr;Yucca Valley;92284;Sharon Rose Realty, Inc.;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/3635-Warren-Vista-Ave-Yucca-Valley-CA-92284/137796471_zpid/;440542.0;449900;2999.0;2;3;142.88;3635 Warren Vista Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;New construction;False;30347.464750289917
https://www.zillow.com/homedetails/56763-Java-Dr-Yucca-Valley-CA-92284/17490183_zpid/;489600.0;489600;2362.0;2;3;142.51;56763 Java Dr;Yucca Valley;92284;Inspire Real Estate;False;False;House for sale;True;30347.464750289917
https://www.zillow.com/homedetails/57815-San-Tropeze-Dr-Yucca-Valley-CA-92284/17494194_zpid/;429569.0;450000;3799.0;3;4;249.63;57815 San Tropeze Dr;Yucca Valley;92284;Keller Williams Realty;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/57088-Monticello-Rd-Yucca-Valley-CA-92284/137794532_zpid/;708171.0;729000;3928.0;2;3;231.98;57088 Monticello Rd;Yucca Valley;92284;Capitis Real Estate;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/8487-Deer-Trl-Yucca-Valley-CA-92284/69004325_zpid/;507418.0;519500;2911.0;2;3;172.71;8487 Deer Trl;Yucca Valley;92284;Keller Williams Realty;False;True;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/56245-Cobalt-Rd-Yucca-Valley-CA-92284/82908310_zpid/;1073153.0;1149800;4570.0;3;3;269.33;56245 Cobalt Rd;Yucca Valley;92284;GREEN Real Estate Group;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/56609-Carlyle-Dr-Yucca-Valley-CA-92284/17489561_zpid/;374900.0;375000;2250.0;2;3;131.92;56609 Carlyle Dr;Yucca Valley;92284;Inspire Real Estate;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57915-Joshua-Ln-Yucca-Valley-CA-92284/137790535_zpid/;390308.0;394900;2956.0;2;3;189.52;57915 Joshua Ln;Yucca Valley;92284;BHG Desert Lifestyle Properties;False;True;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/8741-Frontera-Ave-Yucca-Valley-CA-92284/17494281_zpid/;425800.0;434000;2300.0;2;3;153.48;8741 Frontera Ave;Yucca Valley;92284;The Glen Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57131-Juarez-Dr-Yucca-Valley-CA-92284/69004344_zpid/;386589.0;394999;2214.0;2;3;135.92;57131 Juarez Dr;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/56839-Bonanza-Dr-Yucca-Valley-CA-92284/17489512_zpid/;374800.0;545000;4217.0;5;5;267.28;56839 Bonanza Dr;Yucca Valley;92284;BHG Desert Lifestyle Properties;False;False;House for sale;True;131751.5
https://www.zillow.com/homedetails/7731-Arrowhead-Dr-Yucca-Valley-CA-92284/17491351_zpid/;1076582.0;1100000;3410.0;2;3;192.87;7731 Arrowhead Dr;Yucca Valley;92284;eXp Realty of California Inc.;False;False;House for sale;True;30347.464750289917
https://www.zillow.com/homedetails/7747-Hopi-Trl-Yucca-Valley-CA-92284/17490649_zpid/;314400.0;315000;2184.0;2;3;116.31;7747 Hopi Trl;Yucca Valley;92284;RE/MAX TIME REALTY;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57288-Farrelo-Rd-Yucca-Valley-CA-92284/69004727_zpid/;682741.0;699999;3034.0;3;4;171.96;57288 Farrelo Rd;Yucca Valley;92284;Power Real Estate;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/57387-Aviation-Dr-Yucca-Valley-CA-92284/17496177_zpid/;346401.0;349900;1849.0;2;3;110.46;57387 Aviation Dr;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57801-Saratoga-St-Yucca-Valley-CA-92284/64544595_zpid/;349900.0;349900;2528.0;2;3;130.06;57801 Saratoga St;Yucca Valley;92284;The Glen Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7513-Warren-Vista-Ave-Yucca-Valley-CA-92284/17492784_zpid/;343800.0;349900;1999.0;2;3;112.32;7513 Warren Vista Ave;Yucca Valley;92284;Cherie Miller & Assoc.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/54889-Navajo-Trl-Yucca-Valley-CA-92284/17490332_zpid/;590500.0;525000;4076.0;3;3;229.01;54889 Navajo Trl;Yucca Valley;92284;William Kennedy And Associates;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/57468-Sierra-Way-Yucca-Valley-CA-92284/17496214_zpid/;381099.0;399000;2703.0;3;3;138.98;57468 Sierra Way;Yucca Valley;92284;Sharon Rose Realty, Inc.;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/57093-Montecello-Ct-Yucca-Valley-CA-92284/17496829_zpid/;724949.0;735000;3340.0;2;3;173.08;57093 Montecello Ct;Yucca Valley;92284;Desert Sotheby's International Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7671-Emerson-Ave-Yucca-Valley-CA-92284/17493641_zpid/;397340.0;415000;2264.0;2;3;148.27;7671 Emerson Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57347-San-Juan-Rd-Yucca-Valley-CA-92284/2061452033_zpid/;;449000;;3;3;183.67;57347 San Juan Rd;Yucca Valley;92284;Realty 1;True;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/4575-Avalon-Ave-Yucca-Valley-CA-92284/333863380_zpid/;429000.0;429000;2929.0;2;3;142.88;4575 Avalon Ave;Yucca Valley;92284;KELLER WILLIAMS BBLA;False;False;New construction;False;30347.464750289917
https://www.zillow.com/homedetails/9588-Black-Rock-Canyon-Rd-Yucca-Valley-CA-92284/17494595_zpid/;1035185.0;1075000;4434.0;2;4;225.48;9588 Black Rock Canyon Rd;Yucca Valley;92284;Homesmart Professionals;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/58318-Canterbury-St-Yucca-Valley-CA-92284/333863416_zpid/;413815.0;424900;2985.0;2;3;142.88;58318 Canterbury St;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;New construction;False;30347.464750289917
https://www.zillow.com/homedetails/58235-Sun-Via-Dr-Yucca-Valley-CA-92284/17497557_zpid/;701176.0;649000;2734.0;2;3;138.61;58235 Sun Via Dr;Yucca Valley;92284;Malbec Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7483-Goleta-Ave-Yucca-Valley-CA-92284/243180127_zpid/;399100.0;399900;2459.0;2;3;134.62;7483 Goleta Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/55084-Cheechaco-Trl-Yucca-Valley-CA-92284/17490353_zpid/;599000.0;599000;2926.0;2;3;165.09;55084 Cheechaco Trl;Yucca Valley;92284;The Glen Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7410-Joshua-Ln-Yucca-Valley-CA-92284/64871696_zpid/;369215.0;380000;2300.0;2;4;142.51;7410 Joshua Ln;Yucca Valley;92284;Century 21 Realty Masters;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/58773-Campero-Dr-Yucca-Valley-CA-92284/17498116_zpid/;483683.0;499000;2270.0;2;3;124.3;58773 Campero Dr;Yucca Valley;92284;Compass;True;True;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58148-Sierra-Vista-Dr-Yucca-Valley-CA-92284/72653712_zpid/;446073.0;469999;2699.0;2;3;141.21;58148 Sierra Vista Dr;Yucca Valley;92284;KELLER WILLIAMS REALTY;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/4921-El-Dorado-Ave-Yucca-Valley-CA-92284/2061829079_zpid/;;439999;;2;4;171.31;4921 El Dorado Ave;Yucca Valley;92284;Century 21 LOTUS;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/56445-El-Dorado-Ave-Yucca-Valley-CA-92284/17489816_zpid/;333434.0;349900;2028.0;2;3;116.13;56445 El Dorado Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/54799-Navajo-Trl-Yucca-Valley-CA-92284/82912884_zpid/;520300.0;599900;3469.0;3;4;217.11;54799 Navajo Trl;Yucca Valley;92284;Realty Professionals of the Morongo Basin;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/3484-El-Dorado-Rd-Yucca-Valley-CA-92284/17497704_zpid/;379503.0;395000;3384.0;2;3;212.93;3484 El Dorado Rd;Yucca Valley;92284;Sharon Rose Realty, Inc.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58971-Carmelita-Cir-Yucca-Valley-CA-92284/64622830_zpid/;893400.0;1100000;4711.0;3;4;258.27;58971 Carmelita Cir;Yucca Valley;92284;Joshua Tree Modern;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/54005-Pinon-Dr-Yucca-Valley-CA-92284/17489753_zpid/;898999.0;950000;4535.0;4;3;281.5;54005 Pinon Dr;Yucca Valley;92284;Corey Jenson, Broker;False;False;House for sale;False;52124.06477355957
https://www.zillow.com/homedetails/59115-Mesa-Dr-Yucca-Valley-CA-92284/17497865_zpid/;586340.0;599000;3593.0;4;4;218.42;59115 Mesa Dr;Yucca Valley;92284;Quality Real Estate Corp.;True;False;House for sale;False;58258.0
https://www.zillow.com/homedetails/8508-Juarez-Ct-Yucca-Valley-CA-92284/64562799_zpid/;457419.0;469000;2710.0;2;4;188.31;8508 Juarez Ct;Yucca Valley;92284;BHG Desert Lifestyle Properties;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/9059-Balsa-Ave-Yucca-Valley-CA-92284/89166050_zpid/;815902.0;839900;4711.0;3;4;270.16;9059 Balsa Ave;Yucca Valley;92284;Corey Jenson, Broker;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/58146-Spring-Dr-Yucca-Valley-CA-92284/2067554538_zpid/;;365000;2400.0;2;3;127.74;58146 Spring Dr;Yucca Valley;92284;CALIFORNIA REALTY SOLUTIONS;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58711-Sunny-Sands-Dr-Yucca-Valley-CA-92284/17497730_zpid/;279500.0;289000;1925.0;2;3;104.89;58711 Sunny Sands Dr;Yucca Valley;92284;Berkshire Hathaway H.S.C.P.;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58424-Desert-Gold-Dr-Yucca-Valley-CA-92284/17493546_zpid/;361507.0;379900;2899.0;3;4;152.36;58424 Desert Gold Dr;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/6339-Goleta-Ave-Yucca-Valley-CA-92284/72653734_zpid/;324006.0;335000;2305.0;2;3;126.35;6339 Goleta Ave;Yucca Valley;92284;Coldwell Banker Home Source;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58345-Bonanza-Dr-Yucca-Valley-CA-92284/17493568_zpid/;478884.0;499950;3204.0;3;4;219.53;58345 Bonanza Dr;Yucca Valley;92284;Tri-Valley Realty;False;False;House for sale;True;35150.0
https://www.zillow.com/homedetails/58720-Cortez-Dr-A-Yucca-Valley-CA-92284/2062306946_zpid/;;999999;;3;3;229.56;58720 Cortez Dr #A;Yucca Valley;92284;The Glen Realty;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/59168-Forrest-Dr-Yucca-Valley-CA-92284/17497403_zpid/;475158.0;499900;4500.0;3;5;284.28;59168 Forrest Dr;Yucca Valley;92284;The Glen Realty;False;False;House for sale;False;58332.0
https://www.zillow.com/homedetails/58314-Navajo-Trl-Yucca-Valley-CA-92284/17494481_zpid/;531817.0;548500;2051.0;2;3;125.23;58314 Navajo Trl;Yucca Valley;92284;Power Real Estate;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/8099-Palomar-Ave-Yucca-Valley-CA-92284/17492803_zpid/;;629900;5000.0;4;5;368.64;8099 Palomar Ave;Yucca Valley;92284;Coldwell Banker Roadrunner;False;False;House for sale;False;98206.5
https://www.zillow.com/homedetails/57839-Terbush-Ave-Yucca-Valley-CA-92284/2070025884_zpid/;;995000;;3;3;232.82;57839 Terbush Ave;Yucca Valley;92284;Keller Williams Beverly Hills;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/56655-Taos-Trl-Yucca-Valley-CA-92284/17492369_zpid/;570228.0;587000;4500.0;3;3;289.86;56655 Taos Trl;Yucca Valley;92284;Cherie Miller & Assoc.;False;False;House for sale;False;41245.0
https://www.zillow.com/homedetails/7499-Bonita-Trl-Yucca-Valley-CA-92284/17492739_zpid/;364300.0;369000;2199.0;2;3;116.13;7499 Bonita Trl;Yucca Valley;92284;Joshua Tree Realty;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/57055-Antelope-Trl-Yucca-Valley-CA-92284/17496330_zpid/;283900.0;283900;2395.0;2;3;137.5;57055 Antelope Trl;Yucca Valley;92284;Keller Williams Realty-Studio City;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/7812-Condalia-Ave-Yucca-Valley-CA-92284/2064083581_zpid/;;1900000;;4;4;418.06;7812 Condalia Ave;Yucca Valley;92284;Keller Williams Realty;False;False;House for sale;False;58258.0
https://www.zillow.com/homedetails/3832-Avalon-Ave-Yucca-Valley-CA-92284/17497971_zpid/;296900.0;295600;1728.0;2;3;102.94;3832 Avalon Ave;Yucca Valley;92284;Keller Williams Realty-Studio City;False;False;House for sale;False;30347.464750289917
https://www.zillow.com/homedetails/58713-Sun-Via-Dr-Yucca-Valley-CA-92284/72653709_zpid/;439482.0;450000;2999.0;2;4;155.8;58713 Sun Via Dr;Yucca Valley;92284;Berkshire Hathaway H.S.C.P.;False;False;House for sale;False;35297.0
https://www.zillow.com/homedetails/5253-Puente-Ct-Yucca-Valley-CA-92284/17496458_zpid/;;2995000;11879.0;3;4;240.43;5253 Puente Ct;Yucca Valley;92284;Building Joshua Tree Real Estate;False;False;House for sale;False;35150.0
https://www.zillow.com/homedetails/316-Maple-Ridge-Dr-Big-Bear-City-CA-92314/122900351_zpid/;614000.0;670000;3750.0;3;3;197.14;316 Maple Ridge Dr;Big Bear City;92314;Compass;False;False;House for sale;No data available;31965.0
https://www.zillow.com/homedetails/1113-Michael-Ave-Big-Bear-City-CA-92314/137657040_zpid/;533300.0;649000;2999.0;3;4;183.48;1113 Michael Ave;Big Bear City;92314;Active Realty;False;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/919-Robinhood-Blvd-Big-Bear-City-CA-92314/17388208_zpid/;470600.0;539000;2300.0;2;3;110.09;919 Robinhood Blvd;Big Bear City;92314;Compass;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/824-Raleigh-Dr-Big-Bear-City-CA-92314/17389765_zpid/;632272.0;650000;2990.0;2;3;156.63;824 Raleigh Dr;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/1000-Willow-Ln-Big-Bear-City-CA-92314/17394635_zpid/;575001.0;575000;2996.0;2;3;171.87;1000 Willow Ln;Big Bear City;92314;Century 21 Peak;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/913-Mount-Doble-Dr-Big-Bear-City-CA-92314/17391930_zpid/;;479900;2808.0;2;3;135.27;913 Mount Doble Dr;Big Bear City;92314;Re/Max Area Experts;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/281-Pine-Ln-Big-Bear-City-CA-92314/64438463_zpid/;525000.0;525000;3499.0;3;3;181.53;281 Pine Ln;Big Bear City;92314;Century 21 Wright;False;False;House for sale;No data available;31965.0
https://www.zillow.com/homedetails/701-Villa-Grove-Ave-Big-Bear-City-CA-92314/17621283_zpid/;599000.0;599000;2999.0;2;4;134.06;701 Villa Grove Ave;Big Bear City;92314;Re/Max Big Bear;False;False;House for sale;No data available;31300.0
https://www.zillow.com/homedetails/352-Lookout-Dr-Big-Bear-City-CA-92314/17389488_zpid/;1070564.0;1125000;4805.0;5;4;348.57;352 Lookout Dr;Big Bear City;92314;eXp Realty of California, Inc.;False;False;House for sale;No data available;78915.52001953125
https://www.zillow.com/homedetails/1526-Monte-Vista-Dr-Big-Bear-City-CA-92314/17392597_zpid/;418057.0;419000;2728.0;2;3;132.67;1526 Monte Vista Dr;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/1281-Minton-Dr-Big-Bear-City-CA-92314/17621310_zpid/;498800.0;499000;2600.0;2;3;104.79;1281 Minton Dr;Big Bear City;92314;No data available;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/1635-Shenandoah-Way-Big-Bear-City-CA-92314/2061680040_zpid/;1436140.0;1535000;;4;3;272.76;1635 Shenandoah Way;Big Bear City;92314;ALL STAR REALTY;False;False;New construction;No data available;54906.0
https://www.zillow.com/homedetails/1130-Rocky-Mountain-Rd-Big-Bear-City-CA-92314/2069762567_zpid/;939300.0;965000;;2;3;225.29;1130 Rocky Mountain Rd;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;New construction;No data available;25439.669855117798
https://www.zillow.com/homedetails/277-Greenspot-Blvd-Big-Bear-City-CA-92314/2070206905_zpid/;498900.0;499000;2699.0;3;3;124.86;277 Greenspot Blvd;Big Bear City;92314;COLDWELL BANKER SKY RIDGE RLTY;False;False;House for sale;No data available;31965.0
https://www.zillow.com/homedetails/305-Lookout-Dr-Big-Bear-City-CA-92314/137654762_zpid/;876523.0;900000;4500.0;2;3;256.23;305 Lookout Dr;Big Bear City;92314;No data available;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/329-E-Sherwood-Blvd-Big-Bear-City-CA-92314/82915889_zpid/;490500.0;630000;2999.0;2;3;156.91;329 E Sherwood Blvd;Big Bear City;92314;Rodeo Realty;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/369-Greenspot-Blvd-Big-Bear-City-CA-92314/2070007559_zpid/;464900.0;380000;;2;3;122.82;369 Greenspot Blvd;Big Bear City;92314;Harcourts Prime Properties;False;False;Auction;No data available;25439.669855117798
https://www.zillow.com/homedetails/1009-Heritage-Trl-Big-Bear-City-CA-92314/64824461_zpid/;963217.0;1010000;4113.0;2;4;216.84;1009 Heritage Trl;Big Bear City;92314;RE/MAX Big Bear;False;False;House for sale;No data available;31300.0
https://www.zillow.com/homedetails/1194-Alameda-Ct-Big-Bear-City-CA-92314/2067030377_zpid/;;1100000;;3;4;224.92;1194 Alameda Ct;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;New construction;No data available;43392.00993347168
https://www.zillow.com/homedetails/1658-Tuolumne-Rd-Big-Bear-City-CA-92314/2070298628_zpid/;1799652.0;1900000;1950.0;6;5;408.77;1658 Tuolumne Rd;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;New construction;No data available;21135.019775390625
https://www.zillow.com/homedetails/1242-Panorama-Dr-Big-Bear-City-CA-92314/243182413_zpid/;637891.0;655000;3696.0;3;3;196.12;1242 Panorama Dr;Big Bear City;92314;Re/Max Area Experts;False;False;House for sale;No data available;31965.0
https://www.zillow.com/homedetails/46125-Vale-Dr-Big-Bear-City-CA-92314/17392574_zpid/;851800.0;950000;3658.0;3;5;288.74;46125 Vale Dr;Big Bear City;92314;Tiempo Realty;False;False;House for sale;No data available;40062.5
https://www.zillow.com/homedetails/764-Panamint-Mountain-Dr-Big-Bear-City-CA-92314/17392281_zpid/;537945.0;549900;2999.0;3;4;151.99;764 Panamint Mountain Dr;Big Bear City;92314;Keller Williams Realty;False;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/1048-Hemlock-Ln-Big-Bear-City-CA-92314/17394591_zpid/;634900.0;649000;3127.0;3;4;183.39;1048 Hemlock Ln;Big Bear City;92314;Bruin Trojan Realtors, Inc.;False;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/1842-Baldwin-Lake-Rd-Big-Bear-City-CA-92314/82894140_zpid/;493900.0;495000;3069.0;3;3;167.88;1842 Baldwin Lake Rd;Big Bear City;92314;Compass;False;False;House for sale;No data available;31965.0
https://www.zillow.com/homedetails/1185-Mitchell-Ln-Big-Bear-City-CA-92314/17393999_zpid/;936576.0;960000;4800.0;3;4;317.26;1185 Mitchell Ln;Big Bear City;92314;eXp Realty of California Inc.;False;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/666-Butte-Ave-Big-Bear-City-CA-92314/17621329_zpid/;804600.0;824888;3073.0;3;4;186.92;666 Butte Ave;Big Bear City;92314;No data available;True;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/1526-Malabar-Way-Big-Bear-City-CA-92314/17393456_zpid/;376000.0;409000;2228.0;1;3;110.37;1526 Malabar Way;Big Bear City;92314;Re/Max Big Bear;False;False;House for sale;No data available;19026.0
https://www.zillow.com/homedetails/929-Myrtle-Ave-Big-Bear-City-CA-92314/17391386_zpid/;684700.0;697000;3421.0;3;4;180.7;929 Myrtle Ave;Big Bear City;92314;William Johnson, Broker;False;False;House for sale;No data available;43392.00993347168
https://www.zillow.com/homedetails/2149-1st-Ln-Big-Bear-City-CA-92314/17394147_zpid/;289000.0;289000;2028.0;2;3;83.89;2149 1st Ln;Big Bear City;92314;Re/Max Big Bear;False;False;House for sale;No data available;25439.669855117798
https://www.zillow.com/homedetails/1416-Klamath-Rd-Big-Bear-City-CA-92314/17387597_zpid/;677600.0;699900;2999.0;2;3;148.64;1416 Klamath Rd;Big Bear City;92314;KELLER WILLIAMS BBLA;False;False;House for sale;No data available;25439.669855117798
